,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_mpaa_rating_number,FILM_stars1,FILM_stars2,FILM_stars3,FILM_directors1,FILM_directors2,FILM_directors3
47,325,Beauty and the Beast,94.0,"[""['John Savage'"", "" 'Rebecca De Mornay'"", "" 'Yossi Graber']""]",['Eugene Marner'],Israel,Cannon Movie Tales: Beauty and the Beast,0.0,"['Family', 'Fantasy', 'Musical']",,,,1,April 1987,tt2771200,Beauty and the Beast,129,"Family,Fantasy,Musical",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,1.0,John Savage,Rebecca De Mornay,Yossi Graber,Eugene Marner,,
48,332,Beauty and the Beast,94.0,"[""['John Savage'"", "" 'Rebecca De Mornay'"", "" 'Yossi Graber']""]",['Eugene Marner'],Israel,Cannon Movie Tales: Beauty and the Beast,0.0,"['Family', 'Fantasy', 'Musical']",,,,1,April 1987,tt5137562,Beauty and the Beast,80,"Drama,Musical",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,1.0,John Savage,Rebecca De Mornay,Yossi Graber,Eugene Marner,,
49,337,Beauty and the Beast,94.0,"[""['John Savage'"", "" 'Rebecca De Mornay'"", "" 'Yossi Graber']""]",['Eugene Marner'],Israel,Cannon Movie Tales: Beauty and the Beast,0.0,"['Family', 'Fantasy', 'Musical']",,,,1,April 1987,tt5341002,Beauty and the Beast,\N,"Family,Fantasy",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,1.0,John Savage,Rebecca De Mornay,Yossi Graber,Eugene Marner,,
50,370,Beauty and the Beast,94.0,"[""['John Savage'"", "" 'Rebecca De Mornay'"", "" 'Yossi Graber']""]",['Eugene Marner'],Israel,Cannon Movie Tales: Beauty and the Beast,0.0,"['Family', 'Fantasy', 'Musical']",,,,1,April 1987,tt9173998,Beauty and the Beast,60,"Family,Fantasy,Musical",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,1.0,John Savage,Rebecca De Mornay,Yossi Graber,Marilyn Barnes, Zane Burden,
51,373,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt0055781,Beauty and the Beast,77,"Family,Fantasy,Horror",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
52,374,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt0074193,Beauty and the Beast,74,"Family,Fantasy,Romance",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
53,376,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt0092626,Beauty and the Beast,94,"Family,Fantasy,Musical",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
54,377,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt0101414,Beauty and the Beast,84,"Animation,Family,Fantasy",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
55,379,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt0195545,Beauty and the Beast,57,Adult,429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
56,389,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt0338769,Blood of Beasts,90,"Action,Adventure,Family",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
57,415,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt1140853,Beauty and the Beast,50,Music,429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
58,417,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt11861230,Beauty and the Beast,\N,"Comedy,Drama,Family",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
59,418,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt1202150,Beauty and the Beast,60,"Animation,Family",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
60,427,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt1276939,Beauty and the Beast,\N,"Family,Fantasy,Romance",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
61,429,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt1410295,Beauty and the Beast,90,"Drama,Fantasy,Romance",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
62,435,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt1662015,Beauty and the Beast,50,"Drama,Family",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
63,448,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt2261303,Beauty and the Beast: A Dark Tale,\N,"Drama,Fantasy,Sci-Fi",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
64,449,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt2771200,Beauty and the Beast,129,"Family,Fantasy,Musical",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
65,456,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt5137562,Beauty and the Beast,80,"Drama,Musical",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
66,461,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt5341002,Beauty and the Beast,\N,"Family,Fantasy",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Marilyn Barnes, Zane Burden,
67,494,Beauty and the Beast,60.0,"[""['Rebecca Jimenez'"", "" 'Caye Duran'"", "" 'Benny Vigil']""]","['Marilyn Barnes', 'Zane Burden']",Not found,Not found,0.0,"['Family', 'Fantasy', 'Musical']",2000.0,,,Not 4ated,15 November 2018,tt9173998,Beauty and the Beast,60,"Family,Fantasy,Musical",429158458.0,425324962.0,5461,46,1994-03-13,56.526376811594254,0.860458985507247,94.94009584664535,1603.8144927536234,,Rebecca Jimenez,Caye Duran,Benny Vigil,Thomas Kail,,
68,496,Hamilton,160.0,"[""['Lin-Manuel Miranda'"", "" 'Phillipa Soo'"", "" 'Leslie Odom Jr.']""]",['Thomas Kail'],"Richard Rodgers Theatre - 226 W. 46th Street, Manhattan, New York City, New York, USA",Hamilton,0.0,"['Biography', 'Drama', 'History', 'Musical']",,,,3,3 July 2020,tt0119249,Commander Hamilton,127,"Action,Adventure,Crime",645335116.75,586004990.0,1900,26,2015-07-19,249.3165975103733,1.0165751037344393,728.9958506224068,1321.311203319502,3.0,Lin-Manuel Miranda,Phillipa Soo,Leslie Odom Jr.,Thomas Kail,,
69,498,Hamilton,160.0,"[""['Lin-Manuel Miranda'"", "" 'Phillipa Soo'"", "" 'Leslie Odom Jr.']""]",['Thomas Kail'],"Richard Rodgers Theatre - 226 W. 46th Street, Manhattan, New York City, New York, USA",Hamilton,0.0,"['Biography', 'Drama', 'History', 'Musical']",,,,3,3 July 2020,tt0808289,Hamilton,65,Drama,645335116.75,586004990.0,1900,26,2015-07-19,249.3165975103733,1.0165751037344393,728.9958506224068,1321.311203319502,3.0,Lin-Manuel Miranda,Phillipa Soo,Leslie Odom Jr.,Thomas Kail,,
70,511,Hamilton,160.0,"[""['Lin-Manuel Miranda'"", "" 'Phillipa Soo'"", "" 'Leslie Odom Jr.']""]",['Thomas Kail'],"Richard Rodgers Theatre - 226 W. 46th Street, Manhattan, New York City, New York, USA",Hamilton,0.0,"['Biography', 'Drama', 'History', 'Musical']",,,,3,3 July 2020,tt8503618,Hamilton,160,"Biography,Drama,History",645335116.75,586004990.0,1900,26,2015-07-19,249.3165975103733,1.0165751037344393,728.9958506224068,1321.311203319502,3.0,Lin-Manuel Miranda,Phillipa Soo,Leslie Odom Jr.,Randal Kleiser,,
71,513,Grease,110.0,"[""['John Travolta'"", "" 'Olivia Newton-John'"", "" 'Stockard Channing']""]",['Randal Kleiser'],"6th Street Viaduct, Los Angeles, California, USA",Grease,1.0,"['Musical', 'Romance']",6000000.0,190071103.0,397217505.0,2,16 June 1978,tt0077631,Grease,110,"Musical,Romance",119817954.0,75236934.0,2059,51,1994-04-24,59.15842696629219,0.8633820224719105,138.58612440191388,1082.4044943820224,2.0,John Travolta,Olivia Newton-John,Stockard Channing,Randal Kleiser,,
72,528,Grease,110.0,"[""['John Travolta'"", "" 'Olivia Newton-John'"", "" 'Stockard Channing']""]",['Randal Kleiser'],"6th Street Viaduct, Los Angeles, California, USA",Grease,1.0,"['Musical', 'Romance']",6000000.0,190071103.0,397217505.0,2,16 June 1978,tt6687650,Grease,\N,Action,119817954.0,75236934.0,2059,51,1994-04-24,59.15842696629219,0.8633820224719105,138.58612440191388,1082.4044943820224,2.0,John Travolta,Olivia Newton-John,Stockard Channing,Jon Favreau,,
73,531,The Lion King,118.0,"[""['Donald Glover'"", "" 'Beyoncé'"", "" 'Seth Rogen']""]",['Jon Favreau'],"Los Angeles, California, USA",The Lion King,1.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Musical']",260000000.0,543638043.0,1656963790.0,2,19 July 2019,tt0110357,The Lion King,88,"Adventure,Animation,Drama",1677801504.5,1732523227.0,9284,33,1997-10-19,107.17120926243577,0.9768338765008552,184.3736051502146,1716.0540308747854,2.0,Donald Glover,Beyoncé,Seth Rogen,Jon Favreau,,
74,557,The Lion King,118.0,"[""['Donald Glover'"", "" 'Beyoncé'"", "" 'Seth Rogen']""]",['Jon Favreau'],"Los Angeles, California, USA",The Lion King,1.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Musical']",260000000.0,543638043.0,1656963790.0,2,19 July 2019,tt6105098,The Lion King,118,"Adventure,Animation,Drama",1677801504.5,1732523227.0,9284,33,1997-10-19,107.17120926243577,0.9768338765008552,184.3736051502146,1716.0540308747854,2.0,Donald Glover,Beyoncé,Seth Rogen,Roger Allers, Rob Minkoff,
75,562,The Lion King,88.0,"[""['Matthew Broderick'"", "" 'Jeremy Irons'"", "" 'James Earl Jones']""]","['Roger Allers', 'Rob Minkoff']","Walt Disney Studios Motion Pictures - 500 S. Buena Vista Street, Burbank, California, USA",The Lion King,0.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Musical']",45000000.0,422783777.0,968511805.0,1,24 June 1994,tt0110357,The Lion King,88,"Adventure,Animation,Drama",1677801504.5,1732523227.0,9284,33,1997-10-19,107.17120926243577,0.9768338765008552,184.3736051502146,1716.0540308747854,1.0,Matthew Broderick,Jeremy Irons,James Earl Jones,Roger Allers, Rob Minkoff,
76,588,The Lion King,88.0,"[""['Matthew Broderick'"", "" 'Jeremy Irons'"", "" 'James Earl Jones']""]","['Roger Allers', 'Rob Minkoff']","Walt Disney Studios Motion Pictures - 500 S. Buena Vista Street, Burbank, California, USA",The Lion King,0.0,"['Animation', 'Adventure', 'Drama', 'Family', 'Musical']",45000000.0,422783777.0,968511805.0,1,24 June 1994,tt6105098,The Lion King,118,"Adventure,Animation,Drama",1677801504.5,1732523227.0,9284,33,1997-10-19,107.17120926243577,0.9768338765008552,184.3736051502146,1716.0540308747854,1.0,Matthew Broderick,Jeremy Irons,James Earl Jones,Steven Spielberg,,
77,593,West Side Story,,"[""['Ansel Elgort'"", "" 'Rachel Zegler'"", "" 'Ariana DeBose']""]",['Steven Spielberg'],"New York, USA",West Side Story,0.0,"['Crime', 'Drama', 'Musical', 'Romance']",100000000.0,,,,10 December 2021,tt0055614,West Side Story,153,"Crime,Drama,Musical",111313468.14,151952013.0,761,104,2009-03-01,88.90449541284404,0.8376807339449541,310.1009174311927,1701.0,,Ansel Elgort,Rachel Zegler,Ariana DeBose,Steven Spielberg,,
78,597,West Side Story,,"[""['Ansel Elgort'"", "" 'Rachel Zegler'"", "" 'Ariana DeBose']""]",['Steven Spielberg'],"New York, USA",West Side Story,0.0,"['Crime', 'Drama', 'Musical', 'Romance']",100000000.0,,,,10 December 2021,tt3581652,West Side Story,\N,"Crime,Drama,Musical",111313468.14,151952013.0,761,104,2009-03-01,88.90449541284404,0.8376807339449541,310.1009174311927,1701.0,,Ansel Elgort,Rachel Zegler,Ariana DeBose,Jerome Robbins, Robert Wise,
79,606,West Side Story,153.0,"[""['Natalie Wood'"", "" 'George Chakiris'"", "" 'Richard Beymer']""]","['Jerome Robbins', 'Robert Wise']","Church of Saint Paul the Apostle, Columbus Avenue &amp; West 60th Street, New York City, New York, USA",West Side Story,0.0,"['Crime', 'Drama', 'Musical', 'Romance']",6000000.0,44055492.0,44061777.0,Not 4ated,18 October 1961,tt0055614,West Side Story,153,"Crime,Drama,Musical",111313468.14,151952013.0,761,104,2009-03-01,88.90449541284404,0.8376807339449541,310.1009174311927,1701.0,,Natalie Wood,George Chakiris,Richard Beymer,Jerome Robbins, Robert Wise,
80,610,West Side Story,153.0,"[""['Natalie Wood'"", "" 'George Chakiris'"", "" 'Richard Beymer']""]","['Jerome Robbins', 'Robert Wise']","Church of Saint Paul the Apostle, Columbus Avenue &amp; West 60th Street, New York City, New York, USA",West Side Story,0.0,"['Crime', 'Drama', 'Musical', 'Romance']",6000000.0,44055492.0,44061777.0,Not 4ated,18 October 1961,tt3581652,West Side Story,\N,"Crime,Drama,Musical",111313468.14,151952013.0,761,104,2009-03-01,88.90449541284404,0.8376807339449541,310.1009174311927,1701.0,,Natalie Wood,George Chakiris,Richard Beymer,Tim Burton,,
81,619,Charlie and the Chocolate Factory,115.0,"[""['Johnny Depp'"", "" 'Freddie Highmore'"", "" 'David Kelly']""]",['Tim Burton'],UK,Charlie and the Chocolate Factory: The IMAX Experience,1.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",150000000.0,206459076.0,474968763.0,2,15 July 2005,tt0367594,Charlie and the Chocolate Factory,115,"Adventure,Comedy,Family",43679420.00000001,57710896.0,305,27,2017-04-02,99.09571428571431,0.8792142857142858,233.0,1496.0,2.0,Johnny Depp,Freddie Highmore,David Kelly,Guy Ritchie,,
82,627,Aladdin,128.0,"[""['Will Smith'"", "" 'Mena Massoud'"", "" 'Naomi Scott']""]",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0103639,Aladdin,90,"Adventure,Animation,Comedy",458814870.4599999,491574362.0,2487,21,2014-03-02,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2.0,Will Smith,Mena Massoud,Naomi Scott,Guy Ritchie,,
83,629,Aladdin,128.0,"[""['Will Smith'"", "" 'Mena Massoud'"", "" 'Naomi Scott']""]",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0136702,Aladdin,70,"Comedy,Family,Fantasy",458814870.4599999,491574362.0,2487,21,2014-03-02,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2.0,Will Smith,Mena Massoud,Naomi Scott,Guy Ritchie,,
84,633,Aladdin,128.0,"[""['Will Smith'"", "" 'Mena Massoud'"", "" 'Naomi Scott']""]",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0271958,Aladdin,\N,Comedy,458814870.4599999,491574362.0,2487,21,2014-03-02,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2.0,Will Smith,Mena Massoud,Naomi Scott,Guy Ritchie,,
85,634,Aladdin,128.0,"[""['Will Smith'"", "" 'Mena Massoud'"", "" 'Naomi Scott']""]",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0324976,Aladdin,67,Drama,458814870.4599999,491574362.0,2487,21,2014-03-02,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2.0,Will Smith,Mena Massoud,Naomi Scott,Guy Ritchie,,
86,635,Aladdin,128.0,"[""['Will Smith'"", "" 'Mena Massoud'"", "" 'Naomi Scott']""]",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt0433326,Aladdin,50,Musical,458814870.4599999,491574362.0,2487,21,2014-03-02,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2.0,Will Smith,Mena Massoud,Naomi Scott,Guy Ritchie,,
87,647,Aladdin,128.0,"[""['Will Smith'"", "" 'Mena Massoud'"", "" 'Naomi Scott']""]",['Guy Ritchie'],"Longcross, Surrey, England, UK",Aladdin,0.0,"['Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",183000000.0,355559216.0,1050693953.0,2,24 May 2019,tt10530916,Aladdin,60,"Comedy,Family,Musical",458814870.4599999,491574362.0,2487,21,2014-03-02,107.88945686900959,0.9791182108626204,228.31089743589746,1726.031948881789,2.0,Will Smith,Mena Massoud,Naomi Scott,Guy Ritchie,,
