,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number
13707,13707,Macbeth,109.0,"['Victoria Hill', 'Lachy Hulme', 'Gary Sweet']",['Geoffrey Wright'],"Melbourne, Victoria, Australia",Macbeth,0.0,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller']",,9613.0,13870.0,0,21 September 2006,tt8209150,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2006-01-01,0
13708,13708,Macbeth,109.0,"['Victoria Hill', 'Lachy Hulme', 'Gary Sweet']",['Geoffrey Wright'],"Melbourne, Victoria, Australia",Macbeth,0.0,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller']",,9613.0,13870.0,0,21 September 2006,tt8933712,Macbeth,135,Music,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2006-01-01,0
13709,13709,Macbeth,109.0,"['Victoria Hill', 'Lachy Hulme', 'Gary Sweet']",['Geoffrey Wright'],"Melbourne, Victoria, Australia",Macbeth,0.0,"['Crime', 'Drama', 'Fantasy', 'Mystery', 'Thriller']",,9613.0,13870.0,0,21 September 2006,tt9569504,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2006-01-01,0
14991,14991,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0003108,Macbeth,50,"Crime,Drama",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
14992,14992,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0006995,Macbeth,80,"Drama,History",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
14993,14993,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0006996,Macbeth,\N,\N,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
14994,14994,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0038712,Macbeth,\N,\N,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
14995,14995,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0040558,Macbeth,92,"Drama,History,War",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
14996,14996,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0041614,Macbeth,120,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
14997,14997,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0047198,Macbeth,103,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
14998,14998,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0055112,Macbeth,90,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
14999,14999,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0060642,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15000,15000,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0084284,Macbeth,148,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15001,15001,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0084285,Macbeth,148,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15002,15002,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0093461,Macbeth,133,Music,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15003,15003,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0093462,Macbeth,70,"Crime,Drama",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15004,15004,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0119591,Macbeth,129,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15005,15005,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0120740,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15006,15006,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0137927,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15007,15007,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0255332,Macbeth,149,"Drama,Music",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15008,15008,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0285686,Macbeth,146,\N,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15009,15009,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0292081,Macbeth,72,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15010,15010,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0309824,Macbeth,106,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15011,15011,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0382822,Macbeth,90,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15012,15012,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0400618,Macbeth,85,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15013,15013,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0406956,Macbeth,140,"Drama,Music",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15014,15014,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0411618,Macbeth,75,"Drama,Fantasy,Thriller",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15015,15015,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0414252,Macbeth,60,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15016,15016,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0428793,Macbeth,142,Music,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15017,15017,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0434541,Macbeth,109,"Crime,Drama,Fantasy",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15018,15018,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0436547,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15019,15019,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0446391,Macbeth,155,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15020,15020,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0476295,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15021,15021,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0814203,Macbeth,132,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15022,15022,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt0841127,Macbeth,180,History,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15023,15023,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt1037784,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15024,15024,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt1037785,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15025,15025,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt10415524,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15026,15026,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt11580194,Macbeth,\N,Music,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15027,15027,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt12189716,Macbeth,105,"Drama,History",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15028,15028,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt12291542,Macbeth,105,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15029,15029,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt12681382,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15030,15030,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt1409595,Macbeth,118,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15031,15031,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt1543465,Macbeth,56,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15032,15032,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt1784530,Macbeth,90,\N,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15033,15033,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt1843204,Macbeth,170,"Drama,Music",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15034,15034,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt1858492,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15035,15035,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt1999201,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15036,15036,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt2006175,Macbeth,154,"Drama,Music",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15037,15037,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt2609670,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15038,15038,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt2705154,Macbeth,161,Music,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15039,15039,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt2812244,Macbeth,156,Music,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15040,15040,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt2884018,Macbeth,113,"Drama,History,War",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15041,15041,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt3203436,Macbeth,51,"Action,Drama,Thriller",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15042,15042,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt4693720,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15043,15043,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt4717422,Macbeth,121,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15044,15044,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt5269568,Macbeth,\N,\N,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15045,15045,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt5377528,Macbeth,\N,"Action,Drama",16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15046,15046,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt6347222,Macbeth,123,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15047,15047,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt6552938,Stratford Festival: Macbeth,157,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15048,15048,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt7382958,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15049,15049,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt8209150,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15050,15050,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt8933712,Macbeth,135,Music,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15051,15051,Macbeth,113.0,"['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan']",['Justin Kurzel'],"Surrey, England, UK",Macbeth,0.0,"['Drama', 'History', 'War']",15000000.0,1110707.0,16322067.0,4,11 December 2015,tt9569504,Macbeth,\N,Drama,16848233.0,27860636.0,275,69,1988-04-17,336964.66,64.078,0.7261559999999997,201.05555555555557,1147.36,2015-01-01,4
15577,15577,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0004325,The Merchant of Venice,\N,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4
15578,15578,The Merchant of Venice,131.0,"['Al Pacino', 'Joseph Fiennes', 'Lynn Collins']",['Michael Radford'],"Thiene, Vicenza, Veneto, Italy",William Shakespeare's The Merchant of Venice,1.0,"['Drama', 'Romance']",30000000.0,3765585.0,21560182.0,4,18 February 2005,tt0007057,The Merchant of Venice,85,Drama,20780046.0,15084135.0,163,39,1989-12-03,692668.2,87.17733333333334,0.986293333333333,300.0,1242.0,2005-01-01,4
