,index,title,FILM_runtime,FILM_stars,FILM_directors,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_mpaa_rating_number,FILM_release_year
516,26693,Time and the Conways,84.0,"['Claire Bloom', 'Geraldine James', 'Phyllis Logan']",['Mike Vardy'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0001954/', 'name: Claire Bloom', '}', '{', '@type: Person', 'url: /name/nm0416524/', 'name: Geraldine James', '}', '{', '@type: Person', 'url: /name/nm0517642/', 'name: Phyllis Logan', '}', '{', '@type: Person', 'url: /name/nm0494549/', 'name: Nicholas Le Prevost', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,7 April 1985,tt0374282,Time and the Conways,84,Drama,3148690.3000000003,6559158.0,56,27,2017-09-17,62.96181818181819,0.8139272727272729,193.88881378501034,734.0,0,1985-01-01
517,26694,Once Upon a Mattress,90.0,"['Carol Burnett', 'Ken Berry', 'Jack Gilford']","['Ron Field', 'Dave Powers']",Not found,2.0,"['Comedy', 'Family', 'Musical', 'Romance']",18702908.00559317,66692670.50105042,117460103.96547368,0,12 December 1972,tt0374926,Once Upon a Mattress,90,"Comedy,Family,Musical",7991729.0,0.0,188,35,1996-11-24,45.41107142857144,0.6861607142857142,75.0,1143.0,0,1972-01-01
518,26698,Mean Girls,97.0,"['Lindsay Lohan', 'Jonathan Bennett', 'Rachel McAdams']",['Mark Waters'],Queen Bees and Wannabes,0.0,"['contentRating: PG-13', 'actor: [', '{', '@type: Person', 'url: /name/nm0517820/', 'name: Lindsay Lohan', '}', '{', '@type: Person', 'url: /name/nm1057932/', 'name: Jonathan Bennett', '}', '{', '@type: Person', 'url: /name/nm1046097/', 'name: Rachel McAdams', '}', '{', '@type: Person', 'url: /name/nm0275486/', 'name: Tina Fey', '}']",17000000.0,86058055.0,130125971.0,3,30 April 2004,tt0377092,Mean Girls,97,Comedy,123424401.06999995,133255536.0,793,29,2018-03-18,126.16203883495146,0.9652970873786408,298.30582524271847,1225.0,3,2004-01-01
520,26701,As Long as We Both Shall Laugh,103.70863291758376,['Yakov Smirnoff'],['David Stern'],Not found,0.0,"['actor: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'director: {', '@type: Person', 'url: /name/nm0007179/', 'name: David Stern', '}', 'creator: {', '@type: Person', 'url: /name/nm0807025/', 'name: Yakov Smirnoff', '}', 'datePublished: 2004-01-01', 'aggregateRating: {', '@type: AggregateRating', 'ratingCount: 6', 'bestRating: 10.0', 'worstRating: 1.0', 'ratingValue: 5.3', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,1 January 2004,tt0395944,As Long as We Both Shall Laugh,\N,Comedy,330477.0,0.0,15,9,2003-02-23,24.347857142857144,0.7967642857142857,65.0,740.0,0,2004-01-01
521,26702,The Mystery of Charles Dickens,89.0,['Simon Callow'],['Patrick Garland'],Not found,0.0,"['Biography', 'Drama']",18702908.00559317,66692670.50105042,117460103.96547368,0,2000,tt0396143,The Mystery of Charles Dickens,89,"Biography,Drama",253992.0,1482526.0,20,7,2002-04-21,32.5975,0.260725,66.25,1018.0,0,2000-01-01
522,26703,Primo,103.70863291758376,"['Matt Ferrucci', 'Michael Portugal', 'Andrea Grano']",['Francisco Menéndez'],Cousin,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm1570901/', 'name: Matt Ferrucci', '}', '{', '@type: Person', 'url: /name/nm1594520/', 'name: Michael Portugal', '}', '{', '@type: Person', 'url: /name/nm0335192/', 'name: Andrea Grano', '}', '{', '@type: Person', 'url: /name/nm0999014/', 'name: Eloy Méndez', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,19 June 2008,tt0402449,Primo,\N,Drama,1952699.0,2969427.0,35,4,2005-07-10,64.96999999999998,0.7345833333333333,86.25,1025.0,0,2008-01-01
523,26707,A Tuna Christmas,103.70863291758376,"['Joe Sears', 'Jaston Williams']",['Ed Howard'],Not found,0.0,"['contentRating: G', 'actor: [', '{', '@type: Person', 'url: /name/nm0780769/', 'name: Joe Sears', '}', '{', '@type: Person', 'url: /name/nm0929588/', 'name: Jaston Williams', '}']",18702908.00559317,66692670.50105042,117460103.96547368,1,5 September 1996,tt0424517,A Tuna Christmas,\N,Comedy,465078.0,0.0,20,8,1994-12-11,33.254999999999995,0.6012,193.88881378501034,787.0,1,1996-01-01
524,26708,Disaster!,83.0,"['Jim Cummings', 'Glenn Morshower', 'Danny Mann']",['Roy T. Wood'],Disaster - The Movie,0.0,"['Animation', 'Comedy', 'Sci-Fi']",2980000.0,66692670.50105042,117460103.96547368,4,4 November 2005,tt0424958,Disaster!,83,"Animation,Comedy,Sci-Fi",4293429.62,14427776.0,72,32,2016-02-14,61.163846153846144,0.5675076923076923,197.0,1197.923076923077,4,2005-01-01
525,26709,Kinky Boots,107.0,"['Chiwetel Ejiofor', 'Joel Edgerton', 'Sarah-Jane Potts']",['Julian Jarrold'],Kinky Boots,1.0,"['Comedy', 'Drama', 'Music']",18702908.00559317,1822428.0,9950133.0,3,26 May 2006,tt0434124,Kinky Boots,107,"Comedy,Drama,Music",317914074.40999997,429939719.0,2497,34,2013-03-03,104.66738993710683,0.8245499999999997,299.5173501577287,1424.0,3,2006-01-01
526,26710,Morning's at Seven,120.0,"['Maurice Copeland', 'King Donovan', 'Robert Moberly']",['Vivian Matalon'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0178641/', 'name: Maurice Copeland', '}', '{', '@type: Person', 'url: /name/nm0233014/', 'name: King Donovan', '}', '{', '@type: Person', 'url: /name/nm0595009/', 'name: Robert Moberly', '}', '{', '@type: Person', 'url: /name/nm0601025/', 'name: Charlotte Moore', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,1982,tt0435700,Morning's at Seven,120,Comedy,2766340.0,6960504.0,112,27,2002-03-31,36.17222222222222,0.5840333333333334,69.02777777777777,921.0,0,1982-01-01
527,26711,Master Class,103.70863291758376,['Kip Gilman'],Not found,Not found,0.0,"['actor: {', '@type: Person', 'url: /name/nm0319445/', 'name: Kip Gilman', '}', 'description: Master Class is a TV movie starring Kip Gilman. Bayonne burglar Vinnie \\The Fingers\\ Basterri tutors in how to be a master thief.', 'datePublished: 2018-09-05']",18702908.00559317,66692670.50105042,117460103.96547368,0,5 September 2018,tt13084910,Master Class,\N,Drama,18326806.0,7494895.0,666,38,1995-10-29,37.96353535353535,0.8769393939393944,45.97701149425287,774.8484848484849,0,2018-01-01
528,26712,She Loves Me,105.0,"['Robin Ellis', 'Gemma Craven', 'Peter Sallis']",['Michael Simpson'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0255065/', 'name: Robin Ellis', '}', '{', '@type: Person', 'url: /name/nm0186603/', 'name: Gemma Craven', '}', '{', '@type: Person', 'url: /name/nm0758608/', 'name: Peter Sallis', '}', '{', '@type: Person', 'url: /name/nm0449515/', 'name: David Kernan', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,13 April 1979,tt0458477,She Loves Me,105,Musical,22460752.899999995,18301752.0,486,73,1993-05-16,50.53619718309858,0.8344084507042253,252.0,915.4929577464789,0,1979-01-01
529,26716,A Walk in the Woods,103.70863291758376,"['Robert Prosky', 'Sam Waterston']",['Kirk Browning'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0698764/', 'name: Robert Prosky', '}', '{', '@type: Person', 'url: /name/nm0001832/', 'name: Sam Waterston', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,1988,tt0461713,A Walk in the Woods,\N,Drama,1562493.0,0.0,137,21,1988-02-14,21.602000000000007,0.598895,193.88881378501034,768.0,0,1988-01-01
530,26720,The History Boys,109.0,"['Richard Griffiths', 'Frances de la Tour', 'Clive Merrison']",['Nicholas Hytner'],The History Boys,2.0,"['Comedy', 'Drama', 'Romance']",18702908.00559317,2706659.0,13407101.0,4,22 December 2006,tt0464049,The History Boys,109,"Comedy,Drama,Romance",16775002.0,18316947.0,185,10,2006-04-16,77.02119999999996,0.964512,176.25,1150.4,4,2006-01-01
531,26721,Waitress,108.0,"['Keri Russell', 'Nathan Fillion', 'Jeremy Sisto']",['Adrienne Shelly'],Waitress,0.0,"['Comedy', 'Drama', 'Romance']",1500000.0,19074800.0,22240529.0,3,25 May 2007,tt0473308,Waitress,108,"Comedy,Drama,Romance",168426420.25999987,202146361.0,1544,33,2016-03-27,113.02984848484854,0.8943646464646468,275.95454545454544,1045.0,3,2007-01-01
532,26727,Dames at Sea,60.0,"['Ann-Margret', 'Harvey Evans', 'Fred Gwynne']","['Martin Charnin', 'Walter C. Miller']",Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0000268/', 'name: Ann-Margret', '}', '{', '@type: Person', 'url: /name/nm0262823/', 'name: Harvey Evans', '}', '{', '@type: Person', 'url: /name/nm0001304/', 'name: Fred Gwynne', '}', '{', '@type: Person', 'url: /name/nm0575198/', 'name: Anne Meara', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,15 November 1971,tt0476980,Dames at Sea,60,Musical,2416629.0,7824027.0,78,32,2015-09-27,57.63999999999999,0.6756714285714285,235.78571428571428,583.0,0,1971-01-01
533,26728,Allegiance,90.0,"['Brendan Coyle', 'Richard Evans', 'Brian Gilbert']",['Brian Gilbert'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0185354/', 'name: Brendan Coyle', '}', '{', '@type: Person', 'url: /name/nm1537222/', 'name: Richard Evans', '}', '{', '@type: Person', 'url: /name/nm0317981/', 'name: Brian Gilbert', '}', '{', '@type: Person', 'url: /name/nm0809321/', 'name: Mel Smith', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,12 March 2011,tt0489635,Allegiance,90,History,8128764.4399999995,16416636.0,103,37,2015-10-11,75.86999999999999,0.7259277777777778,223.0,1057.0,0,2011-01-01
534,26731,Leader of the Pack,103.70863291758376,"['Billy Hicks', 'Dallas Blankenship', 'Ken Trivette']",['James Scogin'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm9244519/', 'name: Billy Hicks', '}', '{', '@type: Person', 'url: /name/nm9244520/', 'name: Dallas Blankenship', '}', '{', '@type: Person', 'url: /name/nm9244524/', 'name: Ken Trivette', '}', '{', '@type: Person', 'url: /name/nm9244523/', 'name: Kal Oakes', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,2018,tt7322324,Leader of the Pack,\N,Documentary,768389.0,0.0,56,0,1985-06-09,22.627142857142854,0.5582857142857144,193.88881378501034,1083.0,0,2018-01-01
535,26732,Golden Child,103.70863291758376,"['Patricia Brooks', 'Enrico Di Giuseppe', 'Stephen Douglass']",['George Schaefer'],Hallmark Hall of Fame: Golden Child (#10.3),0.0,Not found,18702908.00559317,66692670.50105042,117460103.96547368,0,16 December 1960,tt0595297,Golden Child,\N,\N,828439.0,3542200.0,69,11,1998-03-29,24.241,0.3953,50.0,1086.0,0,1960-01-01
536,26733,Blackbird,104.0,"['Stephen Adly Guirgis', 'Guy Boyd', 'Ross Brodar']",['Adam Rapp'],Not found,0.0,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm0012289/', 'name: Stephen Adly Guirgis', '}', '{', '@type: Person', 'url: /name/nm0101777/', 'name: Guy Boyd', '}', '{', '@type: Person', 'url: /name/nm1578776/', 'name: Ross Brodar', '}', '{', '@type: Person', 'url: /name/nm2534806/', 'name: Kristina Dargelyte', '}']",475000.0,66692670.50105042,117460103.96547368,0,12 March 2007,tt0972546,Blackbird,104,Drama,7855670.52,16143108.0,108,37,2016-02-07,73.9605263157895,0.7352052631578949,248.0,1014.9473684210526,0,2007-01-01
537,26798,The Ferryman,100.0,"['John Rhys-Davies', 'Kerry Fox', 'Tamer Hassan']",['Chris Graham'],A Vingança do Demônio,0.0,"['Fantasy', 'Horror', 'Thriller']",18702908.00559317,66692670.50105042,228695.0,4,July 2007,tt0808265,The Ferryman,100,"Fantasy,Horror,Thriller",29427549.860000003,40271748.0,296,20,2018-10-07,107.78825000000003,0.8412024999999996,268.7,1019.0,4,2007-01-01
538,26810,Faith Healer,145.0,"['Michael Sheen', 'Indira Varma', 'David Threlfall']",['Matthew Warchus'],Not found,0.0,"['Comedy', 'Drama']",18702908.00559317,66692670.50105042,117460103.96547368,0,16 September 2020,tt13129216,Faith Healer,145,"Comedy,Drama",7583448.0,8958201.0,117,19,2006-04-23,76.21529411764706,0.936064705882353,251.25,780.0,0,2020-01-01
539,26811,Take Me Out,83.0,"['Sonya Barnes', 'Angela Davis', 'Idrees Degas']",['Joe Shanks'],Not found,0.0,"['Drama', 'Family', 'Sport']",18702908.00559317,66692670.50105042,117460103.96547368,0,20 November 2018,tt5575364,Take Me Out,83,"Drama,Family,Sport",10975816.0,23208445.0,355,28,2003-02-09,51.051666666666655,0.6080479166666666,80.0,920.0,0,2018-01-01
541,26815,War Horse,146.0,"['Jeremy Irvine', 'Emily Watson', 'David Thewlis']",['Steven Spielberg'],War Horse,6.0,"['Action', 'Adventure', 'Drama', 'History', 'War']",66000000.0,79884879.0,177584879.0,3,25 December 2011,tt1568911,War Horse,146,"Action,Adventure,Drama",74975253.0,98001940.0,718,33,2011-03-20,102.35821052631572,0.9052684210526315,175.0,1068.9473684210527,3,2011-01-01
542,26816,The Look of Love,101.0,"['Steve Coogan', 'Matt Lucas', 'Anna Friel']",['Michael Winterbottom'],The Look of Love,0.0,"['Biography', 'Comedy', 'Drama']",18702908.00559317,21252.0,1318468.0,0,7 July 2013,tt1951216,The Look of Love,101,"Biography,Comedy,Drama",2344600.0,5839320.0,49,35,2003-04-06,39.70727272727272,0.6926545454545454,90.0,1027.0,0,2013-01-01
543,26820,Time Stands Still,103.70863291758376,"['Kristin Nunes', 'Peter Burke', 'Julia Margaret Stratton']",['Niles Gilcrest'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm8889877/', 'name: Kristin Nunes', '}', '{', '@type: Person', 'url: /name/nm8889878/', 'name: Peter Burke', '}', '{', '@type: Person', 'url: /name/nm8889879/', 'name: Julia Margaret Stratton', '}', '{', '@type: Person', 'url: /name/nm8889880/', 'name: Vincent Rado', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,2017,tt6720274,Time Stands Still,\N,Drama,10428041.0,21519492.0,193,44,2010-01-10,67.98096774193549,0.7514741935483873,250.0,912.9354838709677,0,2017-01-01
544,26821,The Other Place,103.70863291758376,"['Yindra Zayas', 'Angelica Uribe', 'Vivian Huang']",['Yindra Zayas'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm6795526/', 'name: Yindra Zayas', '}', '{', '@type: Person', 'url: /name/nm9314424/', 'name: Angelica Uribe', '}', '{', '@type: Person', 'url: /name/nm9708922/', 'name: Vivian Huang', '}', '{', '@type: Person', 'url: /name/nm4145777/', 'name: April Nicole Hobson', '}']",5000.0,66692670.50105042,117460103.96547368,0,1 March 2020,tt11426202,The Other Place,\N,Sci-Fi,2876466.0,6981771.0,61,34,2012-12-16,57.24666666666666,0.8149916666666668,193.88881378501034,644.0,0,2020-01-01
545,26822,La Boheme,112.0,Not found,['Stéphane Lebard'],Not found,0.0,"['director: {', '@type: Person', 'url: /name/nm7554461/', 'name: Stéphane Lebard', '}', 'datePublished: 2016-07-08', 'creator: {', '@type: Organization', 'url: /company/co0143209/', '}', 'duration: PT1H52M']",18702908.00559317,66692670.50105042,117460103.96547368,0,8 July 2016,tt11580264,La Boheme,112,Music,20773921.0,31382602.0,228,12,2002-12-01,72.95935483870967,0.692693548387097,100.76612903225806,1704.741935483871,0,2016-01-01
546,26838,Good People,96.0,"['Geanie Alan', 'Johnny Alonso', 'Maria Angelucci']",['Lewis L. Long III'],Not found,0.0,"['Crime', 'Horror', 'Mystery', 'Thriller']",18702908.00559317,66692670.50105042,117460103.96547368,0,9 November 2008,tt1316053,Good People,96,"Crime,Horror,Mystery",5925428.0,9345144.0,101,27,2011-02-13,72.854375,0.9744437499999999,193.88881378501034,650.0,0,2008-01-01
547,26847,Arcadia,81.0,Not found,['Fritz Polzer'],Not found,0.0,"['director: {', '@type: Person', 'url: /name/nm2361635/', 'name: Fritz Polzer', '}', 'duration: PT1H21M']",18702908.00559317,66692670.50105042,117460103.96547368,0,2020,tt10293120,Arcadia,81,Documentary,10700387.0,18209620.0,281,51,1995-03-05,45.45790697674419,0.7236906976744185,156.75,1057.3720930232557,0,2020-01-01
548,26943,Wind in the Willows,50.0,"['Caz Adams', 'John Derum', 'Wallas Eaton']",Not found,Det Suser i Sivet,0.0,"['Animation', 'Family']",18702908.00559317,66692670.50105042,117460103.96547368,0,13 December 1988,tt0787244,Wind in the Willows,50,"Animation,Family",196902.0,0.0,4,25,1985-12-01,18.5725,0.31527499999999997,193.88881378501034,1182.0,0,1988-01-01
549,26944,Mail,110.0,"['Yû Abiru', 'Urara Awata', 'Akira Kubo']",['Iwao Takahashi'],mail,0.0,"['Drama', 'Horror']",18702908.00559317,66692670.50105042,117460103.96547368,0,14 July 2004,tt0801512,Mail,110,"Drama,Horror",383246.0,0.0,37,19,1988-04-03,18.75,0.3961285714285715,193.88881378501034,962.0,0,2004-01-01
550,26945,Bright Star,119.0,"['Abbie Cornish', 'Ben Whishaw', 'Paul Schneider']",['Jane Campion'],Bright Star,1.0,"['Biography', 'Drama', 'Romance']",8500000.0,4444637.0,14374652.0,2,9 October 2009,tt0810784,Bright Star,119,"Biography,Drama,Romance",7474492.000000001,15880152.0,109,30,2016-02-28,66.97444444444444,0.7664999999999998,248.0,1046.0,2,2009-01-01
551,26946,Golda's Balcony,95.0,['Valerie Harper'],['Jeremy Kagan'],Golda's Balcony,0.0,"['actor: {', '@type: Person', 'url: /name/nm0001320/', 'name: Valerie Harper', '}', 'director: {', '@type: Person', 'url: /name/nm0434571/', 'name: Jeremy Kagan', '}', 'creator: [', '{', '@type: Person', 'url: /name/nm0317217/', 'name: William Gibson', '}', '{', '@type: Organization', 'url: /company/co0188550/', '}']",400000.0,66692670.50105042,117460103.96547368,0,10 October 2007,tt0860418,Golda's Balcony,95,Biography,9309657.0,28269162.0,493,14,2003-10-05,50.47907692307692,0.6037800000000001,81.01923076923077,589.0,0,2007-01-01
552,26950,Frost/Nixon,122.0,"['Frank Langella', 'Michael Sheen', 'Kevin Bacon']",['Ron Howard'],Frost/Nixon,5.0,"['Biography', 'Drama', 'History']",25000000.0,18622031.0,27426335.0,4,23 January 2009,tt0870111,Frost/Nixon,122,"Biography,Drama,History",9395227.0,13928487.0,137,23,2007-04-01,65.40095238095238,0.8269857142857142,201.25,1072.3809523809523,4,2009-01-01
553,26951,Rabbit Hole,91.0,"['Nicole Kidman', 'Aaron Eckhart', 'Dianne Wiest']",['John Cameron Mitchell'],Rabbit Hole,1.0,"['contentRating: PG-13', 'actor: [', '{', '@type: Person', 'url: /name/nm0000173/', 'name: Nicole Kidman', '}', '{', '@type: Person', 'url: /name/nm0001173/', 'name: Aaron Eckhart', '}', '{', '@type: Person', 'url: /name/nm0001848/', 'name: Dianne Wiest', '}', '{', '@type: Person', 'url: /name/nm1886602/', 'name: Miles Teller', '}']",5000000.0,2229058.0,5144717.0,3,28 January 2011,tt0935075,Rabbit Hole,91,Drama,3203305.0,5076339.0,77,23,2006-01-15,54.81923076923077,0.8969384615384615,85.92307692307692,650.0,3,2011-01-01
554,26952,Eugene Onegin,117.0,"['Bernd Weikl', 'Michal Docolomanský', 'Teresa Kubiak']",['Petr Weigl'],Евгений Онегин,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm0917932/', 'name: Bernd Weikl', '}', '{', '@type: Person', 'url: /name/nm0230029/', 'name: Michal Docolomanský', '}', '{', '@type: Person', 'url: /name/nm2504446/', 'name: Teresa Kubiak', '}', '{', '@type: Person', 'url: /name/nm0890330/', 'name: Magda Vásáryová', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,24 September 2002,tt0939609,Eugene Onegin,117,Music,97542.0,400000.0,7,0,1997-11-23,24.1,0.4447,193.88881378501034,1300.0,0,2002-01-01
555,26958,Honour,104.0,"['Aiysha Hart', 'Paddy Considine', 'Faraz Ayub']",['Shan Khan'],Ailenin Onuru,0.0,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm4408716/', 'name: Aiysha Hart', '}', '{', '@type: Person', 'url: /name/nm0175916/', 'name: Paddy Considine', '}', '{', '@type: Person', 'url: /name/nm3292959/', 'name: Faraz Ayub', '}', '{', '@type: Person', 'url: /name/nm4788100/', 'name: Shubham Saraf', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,4 April 2014,tt1738351,Honour,104,Thriller,1132819.0,3547005.0,57,27,1998-04-05,28.435454545454547,0.487909090909091,60.0,1010.0,0,2014-01-01
556,26966,Prince of Broadway,100.0,"['Prince Adu', 'Karren Karagulian', 'Aiden Noesi']",['Sean Baker'],El principe de Broadway,0.0,"['contentRating: Not Rated', 'actor: [', '{', '@type: Person', 'url: /name/nm2614923/', 'name: Prince Adu', '}', '{', '@type: Person', 'url: /name/nm1199489/', 'name: Karren Karagulian', '}', '{', '@type: Person', 'url: /name/nm2957475/', 'name: Aiden Noesi', '}', '{', '@type: Person', 'url: /name/nm3092081/', 'name: Keyali Mayaga', '}']",18702908.00559317,20450.0,117460103.96547368,0,3 September 2010,tt1000769,Prince of Broadway,100,Drama,4171309.8999999994,9067142.0,76,23,2017-08-06,76.52846153846154,0.891546153846154,299.0,617.0,0,2010-01-01
557,26967,The Humans,103.70863291758376,"['Steven Yeun', 'Beanie Feldstein', 'Richard Jenkins']",['Stephen Karam'],Not found,0.0,"['actor: [', '{', '@type: Person', 'url: /name/nm3081796/', 'name: Steven Yeun', '}', '{', '@type: Person', 'url: /name/nm2788156/', 'name: Beanie Feldstein', '}', '{', '@type: Person', 'url: /name/nm0420955/', 'name: Richard Jenkins', '}', '{', '@type: Person', 'url: /name/nm2154960/', 'name: Amy Schumer', '}']",18702908.00559317,66692670.50105042,117460103.96547368,0,2021,tt10023286,The Humans,\N,Drama,24441199.59999999,37160827.0,365,28,2016-01-24,91.7858,0.874304,276.14,787.38,0,2021-01-01
