,Unnamed: 0,title,FILM_runtime,FILM_stars,FILM_directors,FILM_filming_locations,FILM_aka,FILM_oscars_won,FILM_genres,FILM_budget,FILM_domestic_gross,FILM_worldwide_gross,FILM_mpaa_rating,FILM_release_date,FILM_tconst,FILM_primaryTitle,FILM_runtimeMinutes,FILM_genres.1,BWAY_total_weekly_gross,BWAY_total_potential_gross,BWAY_total_performances,BWAY_total_previews,BWAY_last_performance,BWAY_avg_weekly_gross,BWAY_avg_ticket_price,BWAY_avg_capacity,BWAY_avg_top_ticket_price,BWAY_avg_seats_in_theatre,FILM_release_year,FILM_mpaa_rating_number,GENRE_1,GENRE_2,GENRE_3,GENRE_4,GENRE_5,GENRE_Action,GENRE_Adventure,GENRE_Animation,GENRE_Biography,GENRE_Comedy,GENRE_Crime,GENRE_Documentary,GENRE_Drama,GENRE_Family,GENRE_Fantasy,GENRE_Horror,GENRE_Music,GENRE_Musical,GENRE_Mystery,GENRE_Romance,GENRE_Sport,GENRE_Thriller,GENRE_War,GENRE_Western
464,4182,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0057950,Cinderella,84,"Family,Fantasy,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
465,4183,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0075849,Cinderella,94,"Comedy,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
466,4184,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0128996,Cinderella,88,"Family,Fantasy,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
467,4185,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0129672,Cinderella,90,"Comedy,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
468,4186,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0146558,Cinderella,95,Musical,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
469,4187,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0218891,Cinderella,83,"Drama,Fantasy,Romance",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
470,4188,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0239303,Cinderella,90,"Comedy,Drama",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
471,4189,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0272549,Cinderella,102,"Fantasy,Music,Romance",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
472,4190,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt0419644,Cinderella,\N,"Comedy,Drama,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
473,4191,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt10013634,Cinderella,150,Musical,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
474,4192,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt10155932,Cinderella,\N,"Comedy,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
475,4193,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt10310214,Cinderella,60,"Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
476,4194,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt13154228,Cinderella,120,Musical,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
477,4195,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt1661199,Cinderella,105,"Drama,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
478,4196,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt1668005,Cinderella,65,"Drama,Family,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
479,4197,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt2049413,Cinderella,120,Family,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
480,4198,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt2057919,Cinderella,\N,"Drama,Fantasy,Romance",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
481,4199,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt3645784,Cinderella,120,Music,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
482,4200,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt4168550,Cinderella,\N,"Drama,Family",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
483,4201,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt4863768,Cinderella,87,Animation,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
484,4202,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt5089556,Cinderella,113,Fantasy,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
485,4203,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt5684194,Cinderella,130,Musical,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
486,4204,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt5872846,Cinderella,90,"Comedy,Drama,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
487,4205,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt7381216,Cinderella,\N,Musical,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
488,4206,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt8555284,Cinderella,90,"Comedy,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
489,4207,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt8907882,Cinderella,\N,Drama,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
490,4208,Cinderella,74.0,"['Ilene Woods', 'James MacDonald', 'Eleanor Audley']","['Clyde Geronimi', 'Wilfred Jackson']","Château de Chambord, Chambord, Loir-et-Cher, France",Cinderella,3.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",2900000.0,93141149.0,95126535.0,1,4 March 1950,tt9239316,Cinderella,\N,Horror,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,1950-01-01,1.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
491,4629,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Animation', 'Family', 'Fantasy', 'Musical', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0003772,Cinderella,52,"Drama,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Animation,Family,Fantasy,Musical,Romance,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
492,4630,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0042332,Cinderella,74,"Animation,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
493,4631,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0056935,Cinderella,\N,\N,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
494,4632,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0057950,Cinderella,84,"Family,Fantasy,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
495,4633,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0075849,Cinderella,94,"Comedy,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
496,4634,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0128996,Cinderella,88,"Family,Fantasy,Musical",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
497,4635,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0129672,Cinderella,90,"Comedy,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
498,4636,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0146558,Cinderella,95,Musical,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
499,4637,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0218891,Cinderella,83,"Drama,Fantasy,Romance",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
500,4638,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0239303,Cinderella,90,"Comedy,Drama",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
501,4639,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0272549,Cinderella,102,"Fantasy,Music,Romance",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
502,4640,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt0419644,Cinderella,\N,"Comedy,Drama,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
503,4641,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt10013634,Cinderella,150,Musical,88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
504,4642,Cinderella,105.0,"['Lily James', 'Cate Blanchett', 'Richard Madden']",['Kenneth Branagh'],"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK",Cinderella,1.0,"['Drama', 'Family', 'Fantasy', 'Romance']",95000000.0,201151353.0,542351353.0,2,13 March 2015,tt10155932,Cinderella,\N,"Comedy,Family,Fantasy",88166620.0,155622653.0,769,41,2013-01-27,864378.6274509805,83.7443137254902,0.7440107843137255,297.0,1732.764705882353,2015-01-01,2.0,Drama,Family,Fantasy,Romance,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
